datetime,hour,day_of_week,day,month,is_weekend,temperature,humidity,weather,promo,holiday,store_id,customers,sales
2025-06-18 02:00:00,2,2,18,6,0,29.011420207202985,77.002809528812,sunny,0,0,C,39.81836807047539,338.064516926859
2025-06-18 03:00:00,3,2,18,6,0,26.577550139975163,82.83999710230411,sunny,0,0,A,40.74010796751028,318.7531246372428
2025-06-18 04:00:00,4,2,18,6,0,26.931771658528756,76.52077562584223,rainy,0,0,A,35.68518107277938,294.6485399282174
2025-06-18 05:00:00,5,2,18,6,0,33.64296793388422,70.68689372030836,rainy,0,0,B,33.492586249796766,320.2540660060526
2025-06-18 06:00:00,6,2,18,6,0,32.73569583582466,65.47475567946876,sunny,0,0,A,37.84061530137962,347.9148012106234
2025-06-18 07:00:00,7,2,18,6,0,31.436560329799246,75.28142429872655,cloudy,0,0,B,60.569069736728856,422.6247727510284
2025-06-18 08:00:00,8,2,18,6,0,36.76255798888943,62.676472871246425,rainy,0,0,A,49.09396948279943,397.79479692080025
2025-06-18 09:00:00,9,2,18,6,0,34.470144593698585,73.88259425933796,sunny,0,0,C,54.28873163459333,408.26192402871425
2025-06-18 10:00:00,10,2,18,6,0,37.017852631018336,62.46036242850526,sunny,0,0,C,71.6027220700725,494.9510233445367
2025-06-18 11:00:00,11,2,18,6,0,35.04948557655832,69.91080324639003,sunny,0,0,D,54.022795508108686,405.8000637846044
2025-06-18 12:00:00,12,2,18,6,0,39.121495849763974,63.394656450296395,cloudy,0,0,D,60.184041394263545,426.823877513978
2025-06-18 13:00:00,13,2,18,6,0,38.42513029862451,57.35712966948694,rainy,0,0,D,62.849865371514454,448.5578955380413
2025-06-18 14:00:00,14,2,18,6,0,34.16132996593253,53.52073246433155,cloudy,0,0,A,84.94454784932832,548.2958088611869
2025-06-18 15:00:00,15,2,18,6,0,36.18193722702158,52.555209127793255,sunny,0,0,C,90.94706800465931,611.2692174540695
2025-06-18 16:00:00,16,2,18,6,0,34.951005937014685,54.64158346187619,sunny,0,0,C,84.01250580321737,554.1925405722247
2025-06-18 17:00:00,17,2,18,6,0,35.67079651797705,51.25436104595777,sunny,0,0,C,87.26707779323392,548.510994937047
2025-06-18 18:00:00,18,2,18,6,0,30.141220890705267,46.42434124185826,sunny,0,0,B,79.35715997717816,513.6015843861295
2025-06-18 19:00:00,19,2,18,6,0,32.45971721008409,47.27154284404331,rainy,0,0,A,102.57862789523426,583.4159595338408
2025-06-18 20:00:00,20,2,18,6,0,32.11684897369918,47.40250409182917,cloudy,1,1,A,107.14157003486929,729.7725203697036
2025-06-18 21:00:00,21,2,18,6,0,25.309355350804672,35.49813654025664,sunny,0,0,D,99.82488211559792,627.1919039440626
2025-06-18 22:00:00,22,2,18,6,0,25.22167342569366,47.801953179607466,sunny,1,0,B,110.15580048983237,691.5482096564806
2025-06-18 23:00:00,23,2,18,6,0,22.226797566680315,40.229720955808816,sunny,0,0,B,96.85573930137912,645.1530636008014
2025-06-19 00:00:00,0,3,19,6,0,24.461186331110884,69.23333798397127,sunny,0,0,C,43.30433807676894,343.9415893036204
2025-06-19 01:00:00,1,3,19,6,0,27.74034643379244,66.4349511850536,sunny,0,0,D,37.317789437906455,318.8780185464879
2025-06-19 02:00:00,2,3,19,6,0,30.592904555217263,65.51942490499657,sunny,0,0,A,47.61100368856305,331.4231671127366
2025-06-19 03:00:00,3,3,19,6,0,28.97502388449045,67.08095547210785,sunny,0,0,B,41.042625373960355,321.2585349725625
2025-06-19 04:00:00,4,3,19,6,0,33.257231091142586,69.44527626861412,sunny,0,0,C,35.21306770861528,295.3843461527321
2025-06-19 05:00:00,5,3,19,6,0,28.327411373657423,81.66659579200137,sunny,0,0,A,40.333256536972094,303.935797031586
2025-06-19 06:00:00,6,3,19,6,0,28.664302933155167,67.9772033383222,sunny,0,0,C,48.82372193971688,350.7242897865535
2025-06-19 07:00:00,7,3,19,6,0,32.82243800511912,70.02017196647095,rainy,0,0,A,45.98799827165339,322.0051376971719
2025-06-19 08:00:00,8,3,19,6,0,34.428384935722995,69.50240693253164,sunny,1,0,C,60.140308730978475,425.97633488509075
2025-06-19 09:00:00,9,3,19,6,0,34.17340582892468,66.3955774165556,cloudy,0,0,A,66.61133625429619,481.87998484520034
2025-06-19 10:00:00,10,3,19,6,0,30.524374062810928,63.495068372907845,sunny,0,0,D,55.641039433411905,402.0849439095399
2025-06-19 11:00:00,11,3,19,6,0,34.736208534712524,55.98142406530455,sunny,0,0,A,64.10554198233056,445.70954712864364
2025-06-19 12:00:00,12,3,19,6,0,32.39106099899029,67.25463774139607,sunny,0,0,A,68.36906871908484,470.14731707843663
2025-06-19 13:00:00,13,3,19,6,0,36.25379371139818,67.07809033488866,sunny,0,1,A,64.29477499743545,529.0789520278311
2025-06-19 14:00:00,14,3,19,6,0,35.39245475508438,47.704420852848756,cloudy,0,1,C,83.60639573046991,606.8935449466372
2025-06-19 15:00:00,15,3,19,6,0,32.359035752458155,49.13960556009175,sunny,0,0,B,66.0628659103631,474.91848413109597
2025-06-19 16:00:00,16,3,19,6,0,32.632520203171005,51.10094828811497,cloudy,0,0,A,80.09300210864616,517.1514095137877
2025-06-19 17:00:00,17,3,19,6,0,30.81510635913445,46.04588959031823,cloudy,1,0,A,97.96894165101267,629.8810019017352
2025-06-19 18:00:00,18,3,19,6,0,31.94570961731913,51.923226049481116,rainy,0,0,D,83.56596317708681,557.2509501978419
2025-06-19 19:00:00,19,3,19,6,0,32.997898931089686,44.45833888359841,rainy,1,0,A,91.62469909382413,652.1359163674178
2025-06-19 20:00:00,20,3,19,6,0,28.028547907328914,57.834899282266434,rainy,1,1,D,111.96654041490771,783.1205513411495
2025-06-19 21:00:00,21,3,19,6,0,29.834927354686588,52.09454998404868,sunny,0,0,A,98.94808536267678,635.521014239322
2025-06-19 22:00:00,22,3,19,6,0,26.52767521428033,46.573982758825046,rainy,0,0,C,90.59545177127026,581.8252520533387
2025-06-19 23:00:00,23,3,19,6,0,24.719516257675828,50.26325839599151,sunny,0,0,B,104.6598976576429,673.3211722684741
2025-06-20 00:00:00,0,4,20,6,0,24.785939280090883,80.52950212178655,sunny,0,0,B,32.999261490406205,293.9099321965339
2025-06-20 01:00:00,1,4,20,6,0,24.234777277361765,72.05193548031593,sunny,0,0,B,22.75510283711113,182.6388590100903
2025-06-20 02:00:00,2,4,20,6,0,26.48089184033084,70.40780117162619,rainy,0,0,C,29.16856868342914,243.36322386904965
2025-06-20 03:00:00,3,4,20,6,0,26.4310785384732,74.24890830251753,cloudy,0,0,D,48.106251559116636,364.66600961969635
2025-06-20 04:00:00,4,4,20,6,0,33.92945026583278,77.2985616792563,sunny,0,0,B,44.475329481136406,314.34190298963483
2025-06-20 05:00:00,5,4,20,6,0,31.158141394030665,72.59560209763562,cloudy,1,0,C,55.48557643351499,404.43463353419304
2025-06-20 06:00:00,6,4,20,6,0,30.671616795880304,62.72161930684322,sunny,0,0,C,41.132192870618866,318.8556048817023
2025-06-20 07:00:00,7,4,20,6,0,33.361493224380794,65.11729921537659,sunny,0,0,A,46.87684961507664,359.7679800224247
2025-06-20 08:00:00,8,4,20,6,0,33.43559793846272,67.13013568202811,sunny,1,0,D,65.44416376097837,471.4865708434533
2025-06-20 09:00:00,9,4,20,6,0,33.79685612604642,65.3619234638472,sunny,0,0,C,50.23229573896599,376.4657773014089
2025-06-20 10:00:00,10,4,20,6,0,35.887591662977535,73.74499656048685,sunny,0,1,D,46.06588710093358,428.5434743757944
2025-06-20 11:00:00,11,4,20,6,0,36.429464033832716,55.02795317130578,rainy,0,0,B,72.12010629120628,493.43186424637804
2025-06-20 12:00:00,12,4,20,6,0,33.93899770477894,62.527946209179376,cloudy,0,0,B,73.76506938089155,493.2828569574477
2025-06-20 13:00:00,13,4,20,6,0,33.762812132448744,65.48767265834067,sunny,0,0,B,58.813956385545126,398.0842562460262
2025-06-20 14:00:00,14,4,20,6,0,34.109154868587396,67.47496305057616,sunny,1,0,A,88.09049036450934,611.8606192499714
2025-06-20 15:00:00,15,4,20,6,0,29.634952995641697,52.237761398603844,cloudy,0,0,A,67.78209437828187,454.261622686341
2025-06-20 16:00:00,16,4,20,6,0,30.629871913447285,54.957147263601,cloudy,0,0,D,75.90746221418772,487.2543682020037
2025-06-20 17:00:00,17,4,20,6,0,35.667281937801405,53.71738035086243,sunny,0,0,D,78.24186736101075,532.8568571038766
2025-06-20 18:00:00,18,4,20,6,0,35.361003238868044,50.37080693996824,sunny,0,0,A,80.57732627425702,525.4780688999355
2025-06-20 19:00:00,19,4,20,6,0,30.589542210974454,47.60547388943495,cloudy,1,0,C,118.02357667261029,731.2014997167968
2025-06-20 20:00:00,20,4,20,6,0,31.153113926111534,49.18949589073365,rainy,1,0,D,101.47739452259047,664.5289982212811
2025-06-20 21:00:00,21,4,20,6,0,29.449334632737973,33.480576586232274,sunny,0,0,D,86.5338893994646,560.2696234949692
2025-06-20 22:00:00,22,4,20,6,0,33.74595206793568,48.92146005597713,sunny,0,0,B,89.89934856402361,631.6714204112411
2025-06-20 23:00:00,23,4,20,6,0,28.544411745069667,45.75921659770268,cloudy,0,0,D,107.35021565121404,664.3433600279799
2025-06-21 00:00:00,0,5,21,6,1,24.744164817038467,73.88762551610867,sunny,0,0,D,36.78318134645652,311.22263068059215
2025-06-21 01:00:00,1,5,21,6,1,24.394181040999662,85.10598389920494,cloudy,0,0,C,46.89901666851584,306.7206787844583
2025-06-21 02:00:00,2,5,21,6,1,24.375297810510062,71.11421730038326,sunny,0,0,D,67.57458272089227,435.88861249181684
2025-06-21 03:00:00,3,5,21,6,1,29.233761595385346,71.84281304234415,cloudy,1,1,C,75.95188950398118,550.3189721019464
2025-06-21 04:00:00,4,5,21,6,1,28.487298509431394,82.94814756779024,sunny,0,0,B,63.53537604028891,416.435789229202
2025-06-21 05:00:00,5,5,21,6,1,28.243106870891857,67.73999358011925,sunny,1,0,A,97.05717168114961,635.6392805147901
2025-06-21 06:00:00,6,5,21,6,1,30.77792204338042,67.85602530311552,cloudy,0,0,B,69.97078362358799,496.3752949476241
2025-06-21 07:00:00,7,5,21,6,1,30.77043739568356,68.39629431797655,sunny,0,0,C,65.33451070912334,459.2019314364393
2025-06-21 08:00:00,8,5,21,6,1,37.03453730798951,71.70367241064774,rainy,1,0,C,86.74338354498921,583.22472949241
2025-06-21 09:00:00,9,5,21,6,1,36.00207483901177,66.77926402224291,sunny,0,0,D,67.91654152775546,460.93493991637365
2025-06-21 10:00:00,10,5,21,6,1,34.64331298025745,57.4191589407765,sunny,1,0,D,105.04749632012557,702.2486984125113
2025-06-21 11:00:00,11,5,21,6,1,37.874336891518155,59.29705006766483,sunny,0,0,A,87.59649374029372,618.4299681015437
2025-06-21 12:00:00,12,5,21,6,1,35.154736615295235,56.963227833938944,rainy,0,0,C,94.99531319976711,613.3208166672706
2025-06-21 13:00:00,13,5,21,6,1,33.191880211081575,57.656001890584,sunny,1,0,C,113.70387142839496,739.7976381728535
2025-06-21 14:00:00,14,5,21,6,1,37.705506417429994,58.24693261661133,sunny,0,0,B,88.68631375257974,589.3831555999698
2025-06-21 15:00:00,15,5,21,6,1,35.316615412482186,56.35077729396351,sunny,1,0,A,102.44197718392888,683.3896739794905
2025-06-21 16:00:00,16,5,21,6,1,31.585761729191475,43.61994122975799,rainy,1,0,B,112.58629510953563,693.9332002103356
2025-06-21 17:00:00,17,5,21,6,1,32.552856046745134,56.18828350267347,cloudy,0,0,D,94.0179114336917,592.2996305849317
2025-06-21 18:00:00,18,5,21,6,1,30.31983130509596,50.6562425121849,sunny,0,0,D,105.3196550032722,664.790538021261
2025-06-21 19:00:00,19,5,21,6,1,28.322014828158537,55.022360133601005,sunny,0,0,B,116.05677504667752,730.5100083171847
2025-06-21 20:00:00,20,5,21,6,1,31.85235509506328,49.23061057968678,cloudy,0,1,D,108.65488283160666,709.9210791939687
2025-06-21 21:00:00,21,5,21,6,1,32.64566760459116,51.64842180100951,sunny,0,0,B,114.19996071926191,663.8077962420908
2025-06-21 22:00:00,22,5,21,6,1,24.791055303386926,47.84383916291461,cloudy,0,0,C,115.24923507021306,689.1143180284463
2025-06-21 23:00:00,23,5,21,6,1,27.431200395581655,51.859455860406584,cloudy,0,0,C,125.42182057950158,772.9006810197234
2025-06-22 00:00:00,0,6,22,6,1,23.698714861756347,77.6112531800889,cloudy,0,0,D,44.65774084569368,303.8754887453193
2025-06-22 01:00:00,1,6,22,6,1,25.331011154671124,74.38209668839264,sunny,0,0,A,35.42842990685521,269.2856394171332
2025-06-22 02:00:00,2,6,22,6,1,26.403402602547466,85.85106099657042,cloudy,1,0,C,74.76695087500305,510.8029117008876
2025-06-22 03:00:00,3,6,22,6,1,27.098852784291267,78.30337859906876,cloudy,0,0,D,66.90267537046395,449.3512173938068
2025-06-22 04:00:00,4,6,22,6,1,30.097043255889655,75.85910316178865,rainy,1,0,A,80.57099395806829,557.1321333567039
2025-06-22 05:00:00,5,6,22,6,1,29.425714057265132,65.51877802167685,sunny,0,0,D,59.87815603625589,399.29918265176246
2025-06-22 06:00:00,6,6,22,6,1,32.61198146342515,64.16506363048052,sunny,0,0,B,58.91990321451145,417.7683972951775
2025-06-22 07:00:00,7,6,22,6,1,32.83305718401408,70.59499884584007,sunny,0,0,D,74.95598025424258,526.754695441544
2025-06-22 08:00:00,8,6,22,6,1,33.182357944111565,68.2276059888412,rainy,0,0,B,75.1318316234774,481.10648936416624
2025-06-22 09:00:00,9,6,22,6,1,32.423668001029675,62.66963866043477,rainy,1,0,C,90.99365897873336,634.3411512232863
2025-06-22 10:00:00,10,6,22,6,1,33.50571560175401,64.58719917459811,sunny,0,0,C,94.57970674395033,582.4326076522294
2025-06-22 11:00:00,11,6,22,6,1,36.42523106538962,69.90102752351875,sunny,0,0,D,75.42559924654935,527.7831661213278
2025-06-22 12:00:00,12,6,22,6,1,36.00183437524876,63.477012372751496,sunny,0,1,A,100.20029616901972,678.5019584918839
2025-06-22 13:00:00,13,6,22,6,1,32.959338124141,52.337064567935535,rainy,0,0,D,89.25427123896512,557.1110788578769
2025-06-22 14:00:00,14,6,22,6,1,34.85792287374913,55.56017018774747,cloudy,0,0,D,77.31543618503301,512.2580332364126
2025-06-22 15:00:00,15,6,22,6,1,35.741569571856445,50.23491611026085,sunny,0,0,C,93.56637876544687,617.2723571155205
2025-06-22 16:00:00,16,6,22,6,1,30.321443475601647,50.56150041795719,sunny,0,0,C,105.67596861279553,658.5564782539632
2025-06-22 17:00:00,17,6,22,6,1,34.020253787672225,48.80050023672098,sunny,0,0,D,98.07955973756023,649.1574175271601
2025-06-22 18:00:00,18,6,22,6,1,30.745820293973782,47.00517036918176,rainy,1,1,C,107.20177167009284,766.740838899368
2025-06-22 19:00:00,19,6,22,6,1,32.22881162727353,41.8240230357645,cloudy,0,0,B,105.68388374563064,640.5548159519772
2025-06-22 20:00:00,20,6,22,6,1,28.473481686914965,46.37134553564247,cloudy,0,0,D,103.14262100886636,619.3865410158046
2025-06-22 21:00:00,21,6,22,6,1,25.21707012232186,43.33876882809415,sunny,0,0,C,116.9345152087037,683.4006751061562
2025-06-22 22:00:00,22,6,22,6,1,24.333105575258884,30.863869155652637,cloudy,0,0,D,122.18719852854089,720.1925683379367
2025-06-22 23:00:00,23,6,22,6,1,26.401431815523278,55.39318720190116,sunny,1,0,C,125.54983673801514,792.8176656691852
2025-06-23 00:00:00,0,0,23,6,0,25.519445003442964,80.44384827108335,rainy,0,0,B,24.353567559074804,247.12108983254817
2025-06-23 01:00:00,1,0,23,6,0,24.496628671991697,72.99016929598217,sunny,0,0,B,39.0531397208555,299.2130393650217
2025-06-23 02:00:00,2,0,23,6,0,28.865375368579954,74.58298264303902,cloudy,0,0,D,29.129245773608325,266.3473453155432
2025-06-23 03:00:00,3,0,23,6,0,25.50379419911298,67.99992125108149,rainy,0,0,B,30.34273491337604,297.655499593544
2025-06-23 04:00:00,4,0,23,6,0,29.867840402705365,81.46899544582091,rainy,0,0,B,32.570470945629964,321.373633718044
2025-06-23 05:00:00,5,0,23,6,0,28.665581890562294,81.38674357823409,cloudy,0,0,C,47.81630890366496,362.85158094955403
2025-06-23 06:00:00,6,0,23,6,0,30.767395596261156,71.39007035903083,sunny,0,0,D,50.47326175613971,323.91475738643305
2025-06-23 07:00:00,7,0,23,6,0,33.02833074554518,74.24907465605753,sunny,0,0,C,45.527631756967665,360.85167440153833
2025-06-23 08:00:00,8,0,23,6,0,31.93942730727648,68.37643389466962,cloudy,1,0,C,69.04068316902587,511.29458922847016
2025-06-23 09:00:00,9,0,23,6,0,33.469684236653215,59.056624291096696,sunny,0,0,A,69.21705907324105,483.06548075097754
2025-06-23 10:00:00,10,0,23,6,0,36.67184388131956,61.82316883171953,sunny,1,0,B,67.20751874465422,507.0287072704303
2025-06-23 11:00:00,11,0,23,6,0,33.760664874691805,62.61753271716056,sunny,0,0,C,47.386059127916404,375.9273406256793
2025-06-23 12:00:00,12,0,23,6,0,36.671384224130286,57.72726140628278,rainy,1,0,C,84.64060460576296,556.1990125934882
2025-06-23 13:00:00,13,0,23,6,0,32.65503490442286,56.94884072952405,sunny,0,0,C,68.11679068878729,454.7570849144443
2025-06-23 14:00:00,14,0,23,6,0,35.71886661872124,55.66071653591661,sunny,0,1,B,66.3197993054792,512.0560377520998
2025-06-23 15:00:00,15,0,23,6,0,37.12193256642867,53.85535602519634,sunny,0,0,B,80.21664189883927,561.9177971010475
2025-06-23 16:00:00,16,0,23,6,0,28.71696503758981,52.76129245248742,sunny,0,0,B,84.71380115735032,535.4983842409777
2025-06-23 17:00:00,17,0,23,6,0,31.3397428919714,45.56555323288619,cloudy,0,0,D,63.33377584095926,459.12688023624054
2025-06-23 18:00:00,18,0,23,6,0,33.225212066226554,45.80831753656211,cloudy,0,0,C,78.77921672534809,536.0652583435356
2025-06-23 19:00:00,19,0,23,6,0,30.681523518001224,41.67677856713163,rainy,0,0,B,105.54012984957484,692.9438462563193
2025-06-23 20:00:00,20,0,23,6,0,30.742291746742616,51.89869669166442,sunny,0,0,C,94.66723932638553,603.0464296819539
2025-06-23 21:00:00,21,0,23,6,0,27.618863950219257,35.613572303129075,cloudy,0,0,D,98.4088291063772,587.693201400751
2025-06-23 22:00:00,22,0,23,6,0,27.761370025971008,51.2790643222486,rainy,0,0,A,105.38315422905183,666.1115161854766
2025-06-23 23:00:00,23,0,23,6,0,25.993907451416355,52.06007406570706,sunny,0,0,D,99.1365506015978,661.8166961980816
2025-06-24 00:00:00,0,1,24,6,0,27.335564123319614,73.4890970650869,cloudy,0,0,B,36.37347328073296,315.0716503664473
2025-06-24 01:00:00,1,1,24,6,0,26.81410360880294,61.85598748147066,cloudy,0,1,B,38.74449635069762,349.6336090860431
2025-06-24 02:00:00,2,1,24,6,0,28.26339577517561,72.68233458449957,cloudy,0,0,D,40.31233197402207,300.5131355739446
2025-06-24 03:00:00,3,1,24,6,0,28.003080391405966,73.5372721812252,cloudy,0,0,C,36.42390423506076,283.00358343789713
2025-06-24 04:00:00,4,1,24,6,0,29.024787551855013,67.93738995712201,sunny,1,1,B,58.37647137893007,525.1045588429372
2025-06-24 05:00:00,5,1,24,6,0,30.222497914447963,69.32420813532731,sunny,0,0,B,40.293107485545775,319.4554730483739
2025-06-24 06:00:00,6,1,24,6,0,32.859972096622066,78.25757771211497,rainy,0,0,D,48.10251443653196,353.07238913739786
2025-06-24 07:00:00,7,1,24,6,0,32.09156444127183,72.4560572466395,sunny,0,0,C,41.652072863205866,331.4921609214006
2025-06-24 08:00:00,8,1,24,6,0,34.23980375163721,62.8771794281095,sunny,0,0,D,47.67500806981638,364.5334511759908
2025-06-24 09:00:00,9,1,24,6,0,38.38959692240375,57.75225563749919,cloudy,1,0,D,69.74150366460056,540.3192442111086
2025-06-24 10:00:00,10,1,24,6,0,36.40150766975407,62.247199088488955,cloudy,1,0,C,67.4503565485594,472.89033470055534
2025-06-24 11:00:00,11,1,24,6,0,34.26240154940242,60.89060898654858,sunny,0,0,C,58.95986183403859,451.53859343154096
2025-06-24 12:00:00,12,1,24,6,0,37.40242784432789,62.48099593681658,cloudy,0,0,A,64.68859218595587,463.2441458442479
2025-06-24 13:00:00,13,1,24,6,0,34.098297867695,55.36552355386093,cloudy,0,0,D,72.21809875731502,519.768813790513
2025-06-24 14:00:00,14,1,24,6,0,30.583009192534973,58.675212200271496,rainy,0,0,C,79.59405841482328,557.8946230775184
2025-06-24 15:00:00,15,1,24,6,0,32.22262270327806,63.935518714824795,sunny,0,0,B,71.28972502897514,487.29785626360723
2025-06-24 16:00:00,16,1,24,6,0,29.91867019579268,56.57750511222131,sunny,0,0,A,88.68083693814899,565.0076662587843
2025-06-24 17:00:00,17,1,24,6,0,32.230506434829735,50.62813602821532,sunny,0,0,D,88.50888862900395,577.0253386261018
2025-06-24 18:00:00,18,1,24,6,0,32.10790457024458,48.47764592693531,sunny,0,0,C,88.03275065555154,571.8869029149413
2025-06-24 19:00:00,19,1,24,6,0,34.440488914637776,46.31633422473212,sunny,0,0,A,88.22919303437295,545.7724691616272
2025-06-24 20:00:00,20,1,24,6,0,30.653854747528325,52.912823505494146,sunny,0,1,A,92.55296673494833,673.9213762200873
2025-06-24 21:00:00,21,1,24,6,0,28.38863326603317,43.005239782574186,sunny,0,0,B,102.49640920533105,647.0791243385564
2025-06-24 22:00:00,22,1,24,6,0,29.247001613392186,45.737226150663886,cloudy,1,0,A,120.78863727807419,730.8305372642391
2025-06-24 23:00:00,23,1,24,6,0,21.882991304184745,45.38431658879827,sunny,0,0,D,109.67957382706915,626.2565947110153
2025-06-25 00:00:00,0,2,25,6,0,25.47122911621713,72.49107903594233,cloudy,0,0,C,30.330614655016024,221.56060858001612
2025-06-25 01:00:00,1,2,25,6,0,27.84699230997445,68.00934518118665,rainy,1,0,A,52.43973731998891,418.9759802443003
2025-06-25 02:00:00,2,2,25,6,0,24.631017959465524,76.10375991242437,sunny,1,0,A,61.74837205297641,430.4777078622111
2025-06-25 03:00:00,3,2,25,6,0,31.114342410064758,73.55317312839239,cloudy,0,0,D,34.01027172066886,285.558906917821
2025-06-25 04:00:00,4,2,25,6,0,30.67699281498883,75.49158340394943,rainy,0,0,B,39.45266517025357,330.3944253433427
2025-06-25 05:00:00,5,2,25,6,0,30.257038462285603,69.2322985721727,sunny,0,0,B,45.12829330410783,339.9363715202802
2025-06-25 06:00:00,6,2,25,6,0,33.336631544078045,76.71070821186345,cloudy,0,0,C,55.19678990383525,413.9061726928045
2025-06-25 07:00:00,7,2,25,6,0,37.47491911852114,64.74755252907158,sunny,0,0,D,58.32137720574898,430.3002802353394
2025-06-25 08:00:00,8,2,25,6,0,34.02398654796137,76.06020142008947,rainy,1,0,B,67.15308711041652,482.30076328501315
2025-06-25 09:00:00,9,2,25,6,0,34.73523649771354,57.00206893633504,sunny,0,0,C,44.93112436496232,328.20284777665165
2025-06-25 10:00:00,10,2,25,6,0,33.740536463810194,66.05613599932227,cloudy,0,0,C,61.969471554367736,424.2466945389801
2025-06-25 11:00:00,11,2,25,6,0,33.21475987480852,64.33504629593389,sunny,0,0,B,55.65347090137279,420.83968774203385
2025-06-25 12:00:00,12,2,25,6,0,36.66067163308849,56.02221466029559,rainy,0,0,D,54.08051036287822,394.9464585686541
2025-06-25 13:00:00,13,2,25,6,0,33.202280961920366,60.16407680600429,sunny,0,0,A,58.88902751413027,450.3067270874205
2025-06-25 14:00:00,14,2,25,6,0,34.80239073732947,62.515307672262985,rainy,0,0,B,74.61104806276448,553.4322605980057
2025-06-25 15:00:00,15,2,25,6,0,33.28348043158263,43.17565431775333,cloudy,0,0,A,85.88829888746245,579.5417248061867
2025-06-25 16:00:00,16,2,25,6,0,34.618213689337175,55.013724037454075,sunny,0,0,A,78.31115612988995,556.8356217995224
2025-06-25 17:00:00,17,2,25,6,0,33.60085761348625,38.4022244632188,rainy,0,0,D,82.69104523716771,566.7503900330237
2025-06-25 18:00:00,18,2,25,6,0,34.14614770038128,44.565074264585746,sunny,0,0,D,93.4631595110234,594.4802563728695
2025-06-25 19:00:00,19,2,25,6,0,30.067581492377716,56.2455317201362,cloudy,1,0,C,89.64436072733156,600.452549655332
2025-06-25 20:00:00,20,2,25,6,0,29.460250129413257,44.10070877627315,sunny,0,0,D,94.16141137280218,642.0336383471976
2025-06-25 21:00:00,21,2,25,6,0,26.869306892086286,40.27240719028584,cloudy,1,0,C,107.90728172544944,677.2875719557418
2025-06-25 22:00:00,22,2,25,6,0,26.699603930872986,44.52142396074056,cloudy,0,0,B,100.52845967065653,608.5487310838085
2025-06-25 23:00:00,23,2,25,6,0,27.05986290829022,55.46785877021061,sunny,0,1,A,95.13212873276947,626.9261919329141
2025-06-26 00:00:00,0,3,26,6,0,26.513977233290703,65.84158876396987,sunny,0,0,D,23.456501676588143,232.9504099270148
2025-06-26 01:00:00,1,3,26,6,0,24.460931273845265,69.61512336241043,sunny,0,0,B,34.12407123428484,266.3577743006077
2025-06-26 02:00:00,2,3,26,6,0,29.327402291236528,81.97604581023415,cloudy,1,0,C,64.19353058667569,493.84633117590784
2025-06-26 03:00:00,3,3,26,6,0,31.5381100412608,83.14670470535796,sunny,1,0,D,60.887280836331705,451.12668852376805
2025-06-26 04:00:00,4,3,26,6,0,30.8268698064474,72.47322493531516,rainy,0,0,A,37.938457838559266,333.62515261708296
2025-06-26 05:00:00,5,3,26,6,0,34.84120591520334,65.70503659173531,cloudy,0,0,B,34.27222371214976,297.9381086444392
2025-06-26 06:00:00,6,3,26,6,0,30.52348941365833,81.08581922684401,sunny,0,0,D,34.54346173041772,271.37285304940053
2025-06-26 07:00:00,7,3,26,6,0,30.44422399628952,77.10363339387679,rainy,1,0,D,76.52879561480385,498.99134514162495
2025-06-26 08:00:00,8,3,26,6,0,30.102813540035825,70.89473493881117,sunny,0,0,B,46.35934169491338,337.5226734594149
2025-06-26 09:00:00,9,3,26,6,0,37.23088394809123,61.67823974078925,sunny,0,0,C,54.395892696040505,416.2728273606368
2025-06-26 10:00:00,10,3,26,6,0,35.9679895755988,63.63713897234763,cloudy,0,0,C,70.56968900862061,498.1069463501559
2025-06-26 11:00:00,11,3,26,6,0,34.80327927191719,61.156092478076616,sunny,0,0,D,50.08878835616807,396.3659544064668
2025-06-26 12:00:00,12,3,26,6,0,35.55993725263964,61.65425652307789,sunny,1,0,C,92.93811607580047,589.7607556254013
2025-06-26 13:00:00,13,3,26,6,0,32.66347051914135,65.29711430735591,cloudy,0,0,C,66.97087636885999,464.2522696128398
2025-06-26 14:00:00,14,3,26,6,0,39.550762222124334,60.5147995291492,sunny,0,0,B,62.81133347809009,434.70713424704434
2025-06-26 15:00:00,15,3,26,6,0,34.497237689063326,48.87286812959986,cloudy,0,0,C,73.0211925828087,510.2192783604491
2025-06-26 16:00:00,16,3,26,6,0,33.87904362705417,59.38248225009769,cloudy,0,0,C,72.21922574878818,503.6814906194419
2025-06-26 17:00:00,17,3,26,6,0,34.38506665070974,52.434239264934966,sunny,0,0,B,84.52655839124573,535.0366592122839
2025-06-26 18:00:00,18,3,26,6,0,33.0330862753389,52.82872726149637,sunny,0,1,D,78.81494052889778,597.1363060229753
2025-06-26 19:00:00,19,3,26,6,0,31.535382338645473,55.43240419202449,cloudy,1,0,D,86.70686231264766,630.9841226441641
2025-06-26 20:00:00,20,3,26,6,0,28.419051089109377,41.451717695665664,sunny,0,0,B,88.23549972472809,588.067274700298
2025-06-26 21:00:00,21,3,26,6,0,29.76977103792289,45.962679118798384,sunny,0,0,A,82.1476395817077,538.3473699387613
2025-06-26 22:00:00,22,3,26,6,0,31.352239443975275,42.8538398488679,cloudy,0,0,B,97.63455907190655,616.0140885066404
2025-06-26 23:00:00,23,3,26,6,0,28.99610201451047,37.28902995256557,sunny,0,0,A,89.5029573417334,575.640951111213
